id,conversation_id,post_order,thread_length,date,created_at,text,like_count,retweet_count,reply_count,quote_count,bookmark_count,impression_count,has_image,has_video,has_link,permalink
2013055292318298194,2013055226983666006,6,8,2026-01-19,2026-01-19T01:05:57.000Z,"❸ Klingで動画生成
ㅤ
・元動画と変換した1フレーム目をアップロード
・プロンプト欄は空欄で大丈夫です
・「character orientation matches video」に必ずチェック",3,0,1,0,1,667,,,,https://x.com/SuguruKun_ai/status/2013055292318298194
2013055280200966208,2013055226983666006,5,8,2026-01-19,2026-01-19T01:05:54.000Z,"❷ 1フレーム目の変換
ㅤ
動画の最初のフレームをスクリーンショット→画像生成AIで別のキャラクターに変換する。
ㅤ
ちなみに、当然ですがここで変更するのはキャラと背景のみです！！
ㅤ
Nano Banana Proを推奨。 https://t.co/6oZ9AuvRdt",4,0,1,0,2,686,○,,,https://x.com/SuguruKun_ai/status/2013055280200966208
2013055263079866825,2013055226983666006,4,8,2026-01-19,2026-01-19T01:05:50.000Z,"❶ 元動画の準備
ㅤ
条件：
・画面内に1人だけ映っている
・上半身〜全身が見切れていない
ㅤ
素材は自撮り、YouTube、TikTokなど何でも可能です。",6,0,1,0,1,601,,,,https://x.com/SuguruKun_ai/status/2013055263079866825
2013055251134459906,2013055226983666006,3,8,2026-01-19,2026-01-19T01:05:47.000Z,"手順は4ステップ。
ㅤ
❶ 元動画を準備
❷ 1フレーム目を画像AIで変換
❸ Klingに両方入力して生成
❹ 必要に応じて声を変換
ㅤ
以下、各ステップを解説します👇",9,0,1,0,3,2028,,,,https://x.com/SuguruKun_ai/status/2013055251134459906
2013055239071609307,2013055226983666006,2,8,2026-01-19,2026-01-19T01:05:44.000Z,"現時点で最も汎用性が高いのは Kling 2.6 Motion Control。
ㅤ
・最大30秒の動画を参照可能
・ダンスや体操レベルの複雑な動きにも対応
・リップシンク・カメラワークも処理できる
ㅤ
他のモデルと比較しても完成度が高い。
https://t.co/Pc1Uk9hSIK",18,0,1,1,30,2728,,○,○,https://x.com/SuguruKun_ai/status/2013055239071609307
2013055226983666006,2013055226983666006,1,8,2026-01-19,2026-01-19T01:05:41.000Z,"【保存版】AIで顔を別人に変える「本物のAIインフルエンサー」動画が増えています。
ㅤ
実は方法を知っているだけで手軽に出来てしまう....：
ㅤㅤ
年末年始で技術革新があったので、
ㅤㅤ
具体的なワークフローを整理しました👇🧵
https://t.co/4K11lvDsFu",111,11,1,4,147,16134,,○,○,https://x.com/SuguruKun_ai/status/2013055226983666006
2012924896637272183,2012924404754428375,4,4,2026-01-18,2026-01-18T16:27:48.000Z,"Claude Codeを学べるコースもオススメ：
https://t.co/O0xsEddwQz",11,0,0,0,8,8313,,,,https://x.com/SuguruKun_ai/status/2012924896637272183
2012924438946459885,2012924404754428375,3,4,2026-01-18,2026-01-18T16:25:59.000Z,"ちなみに、ログインすれば
なんと単語一致じゃなくて「AI検索」ができます。

例えば日本語の読書とかで調べてもちゃんと関係あるものが帰ってくる。これ本当に助かる機能 https://t.co/TRy9W35SlG",5,0,1,0,4,6851,○,,,https://x.com/SuguruKun_ai/status/2012924438946459885
2012924421229645976,2012924404754428375,2,4,2026-01-18,2026-01-18T16:25:55.000Z,"おすすめの使い方としては、

1. 自分の業務に関連するキーワードで検索
2. 人気スキルの構造を分析
3. 自分用にカスタマイズ
などなど。

スキルはmarkdownベースだから読むだけで勉強になる！

→ https://t.co/ilvwWE1610 https://t.co/fSLaAVANfp",15,1,1,2,18,5115,○,,○,https://x.com/SuguruKun_ai/status/2012924421229645976
2012924404754428375,2012924404754428375,1,4,2026-01-18,2026-01-18T16:25:51.000Z,"【速報】Claude Codeのスキル探しが革命的に便利になった
ㅤ
SkillsMPというサービスがかなり良かった。
ㅤ
GitHubに散らばってた25,000以上のAgent Skillsを一箇所で検索できるようになりました。
ㅤ
① タイムライン機能でスキルの作成トレンドが見える
② 人気スキルがランキング形式でわかる
③ https://t.co/eZsSFbakBM",739,61,10,6,870,53586,○,,,https://x.com/SuguruKun_ai/status/2012924404754428375
2012889396111196258,2012889396111196258,1,1,2026-01-18,2026-01-18T14:06:44.000Z,"【書籍出版のご報告】 
初心者でもわかるAIエージェント活用本を出版します。
 ㅤ
紙・Kindle両方予約できます！
→ https://t.co/rRBnKWXPWx
ㅤ
ChatGPT Agent から Manus・Genspark・Nanobanana・バイブコードによる自動化 etc... https://t.co/HWTktP602r",144,15,8,8,77,49264,○,,○,https://x.com/SuguruKun_ai/status/2012889396111196258
2012886722540167471,2012886714008662043,2,3,2026-01-18,2026-01-18T13:56:06.000Z,"こちらのAIエージェント解説資料もぜひ：
https://t.co/Vx2I9XhErb",11,0,0,0,8,7844,,,,https://x.com/SuguruKun_ai/status/2012886722540167471
2012886719025086469,2012886714008662043,3,3,2026-01-18,2026-01-18T13:56:06.000Z,"こちらからダウンロードできます：https://t.co/NEZ8bpym3x",10,1,1,0,11,4903,,,○,https://x.com/SuguruKun_ai/status/2012886719025086469
2012886714008662043,2012886714008662043,1,3,2026-01-18,2026-01-18T13:56:04.000Z,"Googleが公開した「エンジニアのためのプロンプト活用ガイド」資料が有益。「複数のタスクに分ける」「DO形式で書など7つの黄金テクニックを紹介。全ての開発者、ひいてはバイブコーダー含めたAI活用者が実践すべき内容。「生成AI使いこなせてない」人は要チェック👇🧵 https://t.co/DBoV2R6ovl",47,2,1,0,83,6514,○,,,https://x.com/SuguruKun_ai/status/2012886714008662043
2012520112558072293,2012510708442018180,3,3,2026-01-17,2026-01-17T13:39:20.000Z,"元々好きだったこのスマホゲーム参考に作ってます。
ㅤ
いつかは最初の入りがチャットボックスで、完全に世界を自由にAI生成できたら楽しそう。
ㅤ
現状のAIのバイブコーディングだと絶対無理だけど、、笑
https://t.co/DjvPgf8Jq2 https://t.co/eUgSIYrJWL",8,0,0,0,0,4831,○,,○,https://x.com/SuguruKun_ai/status/2012520112558072293
2012512356744511527,2012510708442018180,2,3,2026-01-17,2026-01-17T13:08:31.000Z,"国ごとのステータス一覧がこんな感じで、一応GDPとか成長率とか人口規模とか色々設定しています笑
ㅤ
コマンドも支援とか軍事行動とか経済制裁とか10種類以上あってその中からAIが毎ターン最適なものを各国選んでいくという感じ
ㅤ
ただの趣味ですが勝手に世界が進んでいって干渉もできるので面白い笑 https://t.co/j3brEuZj5I",13,1,2,1,3,6492,○,,,https://x.com/SuguruKun_ai/status/2012512356744511527
2012510708442018180,2012510708442018180,1,3,2026-01-17,2026-01-17T13:01:58.000Z,"完全AIのバイブコーディングで作っていた「世界AIシミュレーター」がいい感じになってきた。
Claude CodeのPlanモードでプロジェクトの詳細を作成して全部できてからBypass-permissionで作っていく。各国の意思決定を担当するAIは安価なGemini 3 Flashを活用。 https://t.co/QvxiPL10m0",215,14,3,5,119,35855,,○,,https://x.com/SuguruKun_ai/status/2012510708442018180
2012442473893949920,2012442270860243215,2,2,2026-01-17,2026-01-17T08:30:49.000Z,"Claude Codeでオススメのサイトがこちら：
https://t.co/8eMqXuvFEr",62,3,1,0,63,15001,,,,https://x.com/SuguruKun_ai/status/2012442473893949920
2012442270860243215,2012442270860243215,1,2,2026-01-17,2026-01-17T08:30:01.000Z,"Claude Codeで
たくさんのAIエージェントを実行する方法：
ㅤ
① サブエージェント
Taskツールを呼ぶ
↓
10個同時実行
↓
超えたらキュー待ち
↓
バッチ処理で段階実行
ㅤ
② tmux方式
tmux起動
↓
CLI同時起動する
↓
git worktreeで隔離
↓
エンジニアやPM等ロール分けする
https://t.co/2bk3N7vsOp",518,29,2,8,486,45290,,○,○,https://x.com/SuguruKun_ai/status/2012442270860243215
2012389654742606176,2012388874182668471,7,7,2026-01-17,2026-01-17T05:00:56.000Z,"バイブコーディングだけでゲームのキャラ選択画面を作る方法：
https://t.co/LG9W34wDt4",16,2,0,0,11,8036,,,,https://x.com/SuguruKun_ai/status/2012389654742606176
2012388932818972930,2012388874182668471,6,7,2026-01-17,2026-01-17T04:58:04.000Z,"実際の生成例：
ㅤ
「モダンな邸宅を作って」
→ Claudeが自動で3Dモデル生成
ㅤ
「もっと窓を大きく」
→ リアルタイムで調整
ㅤ
Blender版MCPもあります👇
https://t.co/w8yAvhAXr0",18,2,1,0,11,9742,,,,https://x.com/SuguruKun_ai/status/2012388932818972930
2012388921221796297,2012388874182668471,5,7,2026-01-17,2026-01-17T04:58:01.000Z,"設定は5ステップ：
ㅤ
☑︎ Unreal Engineインストール
☑︎ Claude Desktopダウンロード
☑︎ MCP設定ファイルを追加
☑︎ Unrealプロジェクトを開く
☑︎ Claudeにプロンプト入力
ㅤ
→ これだけで3D生成が可能に",8,1,1,0,5,2797,,,,https://x.com/SuguruKun_ai/status/2012388921221796297
2012388909410623737,2012388874182668471,4,7,2026-01-17,2026-01-17T04:57:59.000Z,"③ Unreal Engine MCP
→ GitHubから設定ファイルをダウンロード
https://t.co/bcmZwlMhie
ㅤ
詳しいチュートリアル動画：
https://t.co/6EqJvCZoB4",12,1,1,0,20,5041,,,○,https://x.com/SuguruKun_ai/status/2012388909410623737
2012388897595310578,2012388874182668471,3,7,2026-01-17,2026-01-17T04:57:56.000Z,"必要な環境：
ㅤ
① Epic Games Launcher
→ Unreal Engine 5.5-5.7をインストール
https://t.co/tYAlfv8y8j
ㅤ
② Claude Desktop
→ MCPコネクターを有効化
https://t.co/A8kh4glknX",10,1,1,0,14,4357,,,○,https://x.com/SuguruKun_ai/status/2012388897595310578
2012388885977079902,2012388874182668471,2,7,2026-01-17,2026-01-17T04:57:53.000Z,"Unreal MCPとは？
ㅤ
☑︎ Claude DesktopからUnreal Engineを直接操作
☑︎ プロンプトで3Dモデル生成
☑︎ コード不要で建築物を作成
ㅤ
→ 3D制作の時間が1/10に短縮",19,1,1,0,18,4713,,,,https://x.com/SuguruKun_ai/status/2012388885977079902
2012388874182668471,2012388874182668471,1,7,2026-01-17,2026-01-17T04:57:50.000Z,"ClaudeがUnreal Engineを自動操作する時代が来た...
ㅤ
AIがプロンプトだけでここまでリアルな邸宅モデルを生成：
ㅤ
「Unreal MCP」の使い方を解説します👇🧵
https://t.co/sxb7o1kGsy",1100,124,5,14,1009,104874,,○,○,https://x.com/SuguruKun_ai/status/2012388874182668471
2012163668621074896,2012163640368246924,3,3,2026-01-16,2026-01-16T14:02:57.000Z,"基礎がわかったらぜひ読んでおきたい生成AI活用事例：
https://t.co/qDzWAC7FuY",7,0,0,0,15,9582,,,,https://x.com/SuguruKun_ai/status/2012163668621074896
2012163659620041172,2012163640368246924,2,3,2026-01-16,2026-01-16T14:02:55.000Z,"こちらページの「AIの進化と日本の戦略」pdfから閲覧できます： https://t.co/T8UOg2RbsR https://t.co/UCCnemjfBP",17,6,1,0,17,6645,○,,○,https://x.com/SuguruKun_ai/status/2012163659620041172
2012163640368246924,2012163640368246924,1,3,2026-01-16,2026-01-16T14:02:50.000Z,"東大松尾研が公開している「ChatGPTの出現と活用方法」解説資料が有益。ユースケースはもちろん、ホワイトカラーへの影響やLLMの進化など30ページで豊富に解説。""ChatGPTって結局なんなの？""と聞かれたらこれで解決👇🧵 https://t.co/YCQVKOqkZs",512,61,3,0,402,45523,○,,,https://x.com/SuguruKun_ai/status/2012163640368246924
2012151297852731637,2012151062829097319,7,7,2026-01-16,2026-01-16T13:13:48.000Z,"Noah AIの活用事例5選をまとめました。
ㅤ
PubMed、FDA、ClinicalTrials、UpToDateなど、信頼できる医療データベースを全て検索。
ㅤ
タスクを分解して段階的に実行し、情報が不足していれば自己判断で追加検索。
ㅤ
医療従事者専用のAIエージェント。
ㅤ
詳細: https://t.co/W9KclLdIF3
ㅤ
#NoahAI https://t.co/PBvnOpP84f",1,0,0,0,1,3110,○,,○,https://x.com/SuguruKun_ai/status/2012151297852731637
2012151281440493613,2012151062829097319,6,7,2026-01-16,2026-01-16T13:13:44.000Z,"【事例⑤】医師（研究兼任）：10分で両立
ㅤ
臨床しながら研究もやる。
ㅤ
Noah AIなら：
・ガイドライン確認（FDA、UpToDate）
・症例検索
・文献レビュー
・実験デザイン
ㅤ
全部10分。
医師の二刀流をサポート。 https://t.co/oLBcfQgKKJ",0,0,1,0,0,3310,,○,,https://x.com/SuguruKun_ai/status/2012151281440493613
2012151174804492568,2012151062829097319,5,7,2026-01-16,2026-01-16T13:13:18.000Z,"【事例④】研究者：トップジャーナル用のネタ発見
ㅤ
「イノベーティブな研究テーマが見つからない」
ㅤ
Noah AIが提案：
・未開拓の研究領域
・文献レビュー
・実験デザイン案
・ジャーナル選定
ㅤ
研究の入り口から出口まで。
AIが専門家のように考える。 https://t.co/It9yFeemmg",2,0,1,1,0,282,○,,,https://x.com/SuguruKun_ai/status/2012151174804492568
2012151157817565412,2012151062829097319,4,7,2026-01-16,2026-01-16T13:13:14.000Z,"【事例③】製薬BDチーム：競合分析が10分
ㅤ
「上司からGLP-1の競合全体像を調べて」
ㅤ
Noah AIに投げたら：
・ターゲットパイプライン
・競合マップ
・市場レポート
・特許情報
ㅤ
10分で完成。
製薬業界でも使われ始めてる。 https://t.co/NBHCGfZ9cH",1,0,1,1,1,295,,○,,https://x.com/SuguruKun_ai/status/2012151157817565412
2012151094148001931,2012151062829097319,3,7,2026-01-16,2026-01-16T13:12:59.000Z,"【事例②】医師：稀少症例に5分で対応
ㅤ
稀少症例に遭遇。
ㅤ
Noah AIに投げたら：
・過去の類似症例
・診断ガイドライン
・最新の臨床試験データ（ClinicalTrials）
・クロスディシプリナリーな治療案
ㅤ
全部5分で揃ってしまう。
臨床現場で使えるAIエージェント。",2,0,1,0,0,915,,,,https://x.com/SuguruKun_ai/status/2012151094148001931
2012151081728675885,2012151062829097319,2,7,2026-01-16,2026-01-16T13:12:56.000Z,"【事例①】医学生：文献レビューが1晩で終わった
ㅤ
Noah AIに「心血管疾患の最新治療法をレビューして」と入力。
ㅤ
すると質問を明確化：
「対象年齢は？」「薬物療法に絞る？」
→ より的確な検索条件に。
ㅤ
その後、PubMedから関連論文を自動収集：
☑︎ インパクトファクター表示
☑︎ https://t.co/w3yYQCeV8h",5,0,1,0,2,1179,○,,,https://x.com/SuguruKun_ai/status/2012151081728675885
